region,age_group,family_num,job,job_hk18,householder_job,income
3,60,4.0,1.0,1,13.0,600
0,40,6.0,4.0,0,4.0,450~499만원
1,40,4.0,1.0,0,4.0,400
1,50,3.0,2.0,0,11.0,230
1,40,4.0,2.0,0,2.0,400~449만원
4,30,1.0,5.0,0,18.0,160
0,40,2.0,1.0,1,8.0,600
0,50,5.0,1.0,0,4.0,380
1,30,4.0,1.0,1,4.0,380
2,30,6.0,8.0,0,5.0,500
4,50,4.0,1.0,1,2.0,370
2,30,4.0,1.0,1,3.0,300
0,40,5.0,1.0,1,11.0,230
1,40,3.0,1.0,1,2.0,280
2,40,4.0,4.0,0,4.0,650
12,60,2.0,2.0,0,16.0,300
0,50,3.0,1.0,1,3.0,450~499만원
1,50,2.0,5.0,0,5.0,250
6,40,2.0,1.0,1,5.0,250
1,50,3.0,1.0,0,1.0,250
2,40,6.0,1.0,1,4.0,450~499만원
1,50,4.0,1.0,1,2.0,200
2,50,4.0,1.0,1,4.0,450
2,30,5.0,1.0,1,1.0,350
1,50,3.0,1.0,1,2.0,280
1,30,4.0,1.0,1,4.0,380
1,30,4.0,1.0,1,2.0,150
3,50,4.0,7.0,0,4.0,445
7,50,3.0,15.0,0,15.0,400
0,50,2.0,5.0,0,10.0,400
3,40,4.0,1.0,1,6.0,600
7,60,3.0,1.0,1,16.0,200
1,50,4.0,1.0,0,1.0,500
1,50,3.0,1.0,1,14.0,560
0,50,4.0,1.0,1,14.0,900
0,40,5.0,1.0,1,11.0,350
0,50,4.0,1.0,1,1.0,250
1,50,4.0,1.0,1,1.0,300
2,60,3.0,1.0,1,8.0,100
4,30,3.0,1.0,1,4.0,350
2,30,4.0,1.0,1,4.0,150
1,40,3.0,1.0,1,2.0,150
0,50,4.0,1.0,1,11.0,550
0,40,5.0,1.0,1,6.0,560
7,30,1.0,12.0,0,0.0,30
0,40,4.0,1.0,1,6.0,330
0,40,3.0,3.0,0,7.0,150
0,40,3.0,4.0,0,11.0,400
1,50,4.0,1.0,0,11.0,600
0,40,3.0,6.0,0,15.0,520
0,30,3.0,5.0,0,5.0,340
5,30,2.0,6.0,0,6.0,450
7,40,3.0,4.0,0,13.0,420
0,50,5.0,1.0,1,2.0,150
0,30,4.0,3.0,0,4.0,500~599만원
1,40,3.0,2.0,0,8.0,250
0,30,4.0,8.0,0,8.0,550
2,50,4.0,1.0,1,18.0,550
1,30,5.0,4.0,0,4.0,900
1,40,4.0,1.0,1,2.0,380
1,50,2.0,5.0,0,14.0,400
7,40,3.0,8.0,0,8.0,270
4,60,2.0,1.0,1,16.0,70
1,50,3.0,1.0,1,2.0,150
1,50,4.0,7.0,0,7.0,350
3,50,4.0,7.0,0,3.0,1000
0,30,3.0,3.0,0,11.0,280
9,60,2.0,1.0,1,16.0,60
1,40,5.0,1.0,1,8.0,200
1,50,1.0,3.0,0,0.0,120
0,30,5.0,1.0,1,4.0,350
7,40,5.0,9.0,0,17.0,700
1,50,4.0,1.0,1,2.0,400
1,30,2.0,6.0,0,8.0,500
2,40,4.0,1.0,1,2.0,450~499만원
0,30,3.0,1.0,1,8.0,550
1,50,3.0,8.0,0,8.0,400
3,60,3.0,1.0,1,13.0,1800
0,50,3.0,1.0,1,1.0,700
7,60,1.0,1.0,1,0.0,50
0,30,2.0,4.0,0,4.0,590
0,50,4.0,1.0,0,3.0,500
1,50,4.0,1.0,1,4.0,450~499만원
0,40,4.0,1.0,1,4.0,333
1,30,4.0,1.0,1,2.0,280
6,60,2.0,1.0,1,18.0,80
0,60,4.0,1.0,1,4.0,375
1,30,2.0,1.0,1,3.0,350
0,30,4.0,2.0,0,3.0,700만원이상
0,40,4.0,1.0,1,3.0,700만원이상
1,50,2.0,1.0,1,2.0,380
0,50,4.0,7.0,0,3.0,230
0,30,4.0,3.0,0,3.0,600
9,40,4.0,1.0,1,17.0,300
9,60,3.0,1.0,1,13.0,500
1,40,2.0,9.0,0,0.0,200
1,40,3.0,1.0,1,17.0,350
15,30,4.0,3.0,0,0.0,300
0,50,6.0,1.0,1,11.0,150
1,40,3.0,2.0,0,4.0,280
1,60,2.0,1.0,1,3.0,230
0,40,4.0,3.0,0,3.0,150
2,40,4.0,1.0,1,11.0,500~599만원
0,30,1.0,4.0,0,0.0,450
0,40,3.0,1.0,1,2.0,150
1,40,4.0,1.0,1,4.0,450~499만원
3,60,4.0,1.0,1,10.0,400
0,30,5.0,1.0,1,20.0,400
1,60,5.0,1.0,1,0.0,560
1,60,2.0,2.0,0,2.0,350
0,50,4.0,14.0,0,14.0,1000
2,50,3.0,1.0,1,14.0,500
6,50,2.0,1.0,1,6.0,500
0,60,2.0,1.0,1,18.0,60
1,30,3.0,6.0,0,6.0,520
1,30,4.0,1.0,1,14.0,400
2,50,3.0,1.0,0,11.0,230
1,30,2.0,2.0,0,11.0,280
0,50,2.0,1.0,0,1.0,280
2,40,4.0,1.0,1,11.0,150
1,50,2.0,1.0,0,13.0,470
13,40,4.0,1.0,1,3.0,200
0,50,3.0,1.0,1,2.0,400
0,50,3.0,4.0,0,4.0,750
1,30,5.0,1.0,1,7.0,230
0,50,3.0,1.0,1,6.0,530
0,50,3.0,1.0,0,2.0,500~599만원
0,50,3.0,1.0,1,7.0,230
0,40,5.0,2.0,0,8.0,350
0,50,4.0,1.0,1,11.0,350
0,40,4.0,1.0,0,1.0,350
0,40,5.0,1.0,1,11.0,230
0,40,5.0,3.0,0,13.0,450
0,40,4.0,1.0,1,4.0,350
4,30,4.0,1.0,1,13.0,450
0,40,4.0,2.0,0,4.0,380
1,30,4.0,2.0,0,4.0,280
0,40,1.0,4.0,0,0.0,190
0,40,5.0,1.0,1,11.0,350
1,30,4.0,1.0,1,4.0,450~499만원
2,50,4.0,5.0,0,8.0,600
4,60,2.0,1.0,1,16.0,80
0,50,4.0,1.0,1,4.0,380
1,50,2.0,7.0,0,7.0,350
0,40,3.0,2.0,0,2.0,500~599만원
15,40,6.0,4.0,0,3.0,400
0,40,5.0,1.0,1,1.0,400
1,60,2.0,1.0,1,18.0,200
1,50,3.0,7.0,0,2.0,230
0,40,4.0,1.0,1,11.0,350
4,40,1.0,3.0,0,0.0,300
9,50,3.0,1.0,1,13.0,500
5,50,3.0,13.0,0,0.0,400
0,40,6.0,6.0,0,20.0,525
0,50,5.0,2.0,0,4.0,800
1,40,7.0,1.0,0,1.0,400
5,40,3.0,10.0,0,0.0,100
0,40,3.0,1.0,1,22.0,300
1,40,4.0,1.0,0,1.0,400
1,60,2.0,8.0,0,10.0,380
10,40,4.0,1.0,1,3.0,450
1,60,3.0,1.0,1,14.0,50
2,40,4.0,1.0,1,3.0,700
2,30,6.0,1.0,1,3.0,150
2,30,5.0,10.0,0,5.0,500
1,60,2.0,1.0,1,16.0,270
1,40,4.0,9.0,0,9.0,490
4,60,5.0,1.0,1,0.0,500
2,40,4.0,3.0,0,3.0,700만원이상
0,40,3.0,1.0,1,11.0,350
0,60,6.0,1.0,1,11.0,550
0,50,5.0,1.0,1,2.0,400~449만원
8,50,4.0,6.0,0,8.0,400
4,50,3.0,5.0,0,6.0,420
0,40,3.0,1.0,1,6.0,500
0,40,5.0,1.0,1,1.0,450
0,40,4.0,1.0,1,11.0,350
0,40,4.0,1.0,1,2.0,83
0,40,3.0,7.0,0,2.0,150
0,40,4.0,1.0,1,14.0,550
0,50,4.0,2.0,0,2.0,150
0,60,3.0,1.0,1,3.0,600
1,40,3.0,1.0,1,1.0,300
0,50,3.0,3.0,0,11.0,680
1,50,4.0,1.0,1,15.0,670
1,30,4.0,2.0,0,2.0,350
1,40,4.0,1.0,1,2.0,350
1,50,4.0,1.0,1,8.0,700
2,40,4.0,2.0,0,1.0,350
14,50,4.0,1.0,0,1.0,300
11,30,5.0,1.0,1,1.0,350
0,60,3.0,1.0,1,0.0,500
1,50,2.0,1.0,1,2.0,250
0,60,2.0,1.0,1,16.0,250
1,40,7.0,1.0,1,11.0,700만원이상
0,30,5.0,1.0,0,11.0,400
0,30,3.0,1.0,1,2.0,280
11,50,3.0,1.0,0,13.0,500
1,50,4.0,1.0,1,2.0,380
1,50,4.0,1.0,0,3.0,380
0,50,4.0,3.0,0,3.0,600~699만원
6,40,4.0,15.0,0,6.0,500
1,30,4.0,4.0,0,4.0,380
0,60,1.0,15.0,0,0.0,150
1,30,3.0,4.0,0,3.0,380
0,50,3.0,1.0,0,3.0,500
2,40,4.0,8.0,0,8.0,300
13,30,2.0,9.0,0,0.0,135
0,50,3.0,1.0,1,4.0,380
1,40,6.0,1.0,0,13.0,800
0,50,3.0,9.0,0,17.0,800
5,30,1.0,6.0,0,0.0,170
0,50,3.0,1.0,1,8.0,300
1,40,4.0,2.0,0,1.0,150
2,30,6.0,3.0,0,1.0,500
0,40,3.0,1.0,1,2.0,350
2,50,4.0,1.0,1,4.0,450~499만원
1,30,2.0,1.0,1,4.0,420
0,30,4.0,3.0,0,2.0,600
0,30,4.0,1.0,1,4.0,400~449만원
0,40,4.0,1.0,1,11.0,350
6,50,3.0,7.0,0,2.0,250
8,60,4.0,5.0,0,5.0,350
2,40,4.0,2.0,0,1.0,350
1,50,1.0,7.0,0,1.0,280
0,50,4.0,1.0,0,13.0,700
1,40,4.0,11.0,0,11.0,500~599만원
1,50,4.0,1.0,1,2.0,350
1,30,2.0,3.0,0,0.0,600
6,50,2.0,1.0,1,13.0,450
0,60,3.0,8.0,0,16.0,400
1,50,2.0,5.0,0,16.0,320
4,50,4.0,1.0,1,20.0,450
4,30,1.0,6.0,0,18.0,200
1,60,4.0,1.0,1,0.0,520
0,30,4.0,1.0,1,4.0,380
1,40,4.0,1.0,1,3.0,350
5,50,2.0,1.0,1,14.0,900
8,30,2.0,4.0,0,4.0,550
12,30,4.0,1.0,1,1.0,380
1,50,2.0,2.0,0,4.0,230
0,40,4.0,4.0,0,4.0,500~599만원
8,40,5.0,2.0,0,2.0,400
1,50,3.0,1.0,1,5.0,500
0,30,4.0,1.0,0,11.0,300
0,30,6.0,3.0,0,3.0,150
0,40,4.0,1.0,1,3.0,350
2,30,4.0,1.0,1,4.0,400
1,50,2.0,3.0,0,0.0,375
0,30,4.0,1.0,1,3.0,280
0,40,4.0,1.0,0,1.0,150
5,60,3.0,1.0,1,8.0,270
0,40,4.0,5.0,0,5.0,600
8,60,2.0,3.0,0,2.0,800
1,40,4.0,1.0,1,4.0,450
4,50,4.0,1.0,0,1.0,1000
1,40,5.0,1.0,1,1.0,500
0,40,4.0,3.0,0,3.0,700만원이상
0,40,2.0,1.0,0,1.0,450~499만원
0,50,2.0,7.0,0,11.0,150
15,30,4.0,3.0,0,3.0,700
9,30,5.0,3.0,0,1.0,700
0,40,4.0,1.0,1,11.0,500
2,30,4.0,1.0,1,3.0,350
3,30,1.0,9.0,0,0.0,260
1,40,4.0,1.0,1,11.0,200
0,40,4.0,1.0,1,1.0,300
0,40,6.0,4.0,0,11.0,628
0,50,3.0,2.0,0,5.0,350
0,30,4.0,1.0,1,5.0,300
0,40,4.0,1.0,1,3.0,540
0,30,4.0,1.0,1,4.0,350
1,60,3.0,1.0,1,6.0,600
0,50,3.0,14.0,0,8.0,500
0,40,4.0,22.0,0,22.0,500
0,40,3.0,1.0,1,4.0,700만원이상
0,60,2.0,1.0,1,2.0,180
0,50,4.0,3.0,0,3.0,800
9,30,1.0,1.0,1,13.0,230
0,60,6.0,1.0,1,16.0,470
0,50,4.0,1.0,0,1.0,500
0,40,3.0,1.0,0,11.0,400
0,40,3.0,4.0,0,4.0,280
6,30,4.0,1.0,1,3.0,250
0,40,4.0,1.0,1,4.0,420
4,50,2.0,6.0,0,5.0,290
2,40,4.0,1.0,0,3.0,350
1,50,3.0,1.0,0,11.0,350
0,30,4.0,1.0,1,4.0,350
1,30,3.0,1.0,1,11.0,280
2,30,3.0,5.0,0,10.0,480
0,40,3.0,1.0,0,2.0,150
0,40,4.0,1.0,1,13.0,700
7,40,4.0,6.0,0,6.0,900
0,40,5.0,1.0,1,1.0,500
4,40,4.0,1.0,1,13.0,270
1,40,4.0,1.0,1,2.0,350
1,40,6.0,1.0,1,22.0,370
4,50,4.0,5.0,0,15.0,660
0,30,5.0,1.0,1,6.0,250
9,50,3.0,1.0,1,4.0,1100
1,40,4.0,1.0,1,4.0,650
0,40,3.0,1.0,1,4.0,600~699만원
1,40,5.0,1.0,1,6.0,450
4,50,2.0,1.0,0,2.0,130
0,30,2.0,3.0,0,4.0,450~499만원
2,50,2.0,1.0,1,11.0,380
0,50,3.0,1.0,1,21.0,350
4,60,3.0,5.0,0,5.0,600
4,30,4.0,4.0,0,1.0,350
1,30,1.0,12.0,0,0.0,30
2,40,4.0,1.0,1,4.0,150
0,50,4.0,1.0,1,2.0,400~449만원
1,40,4.0,8.0,0,14.0,410
1,60,2.0,2.0,0,2.0,350
0,30,3.0,2.0,0,2.0,230
5,40,1.0,6.0,0,18.0,220
0,40,5.0,1.0,0,7.0,150
8,40,5.0,9.0,0,9.0,900
0,40,3.0,1.0,1,8.0,300
6,40,3.0,1.0,1,4.0,650
5,30,1.0,9.0,0,0.0,180
2,50,2.0,1.0,1,11.0,150
0,40,2.0,1.0,1,4.0,350
1,50,4.0,1.0,0,11.0,350
2,50,4.0,2.0,0,13.0,400
0,60,2.0,2.0,0,4.0,230
3,50,2.0,8.0,0,5.0,300
2,40,4.0,1.0,0,1.0,400
1,40,4.0,2.0,0,4.0,700만원이상
0,40,3.0,9.0,0,13.0,490
2,40,3.0,1.0,1,1.0,150
2,30,4.0,1.0,1,4.0,280
1,30,4.0,1.0,1,5.0,500
0,40,3.0,2.0,0,2.0,600
1,30,4.0,1.0,1,4.0,230
0,40,4.0,1.0,1,6.0,500
0,50,3.0,1.0,0,2.0,380
0,50,4.0,1.0,1,1.0,600
11,30,1.0,8.0,0,8.0,250
0,30,1.0,6.0,0,0.0,400
0,30,1.0,6.0,0,18.0,300
8,60,2.0,3.0,0,16.0,600
0,30,1.0,6.0,0,0.0,230
6,40,3.0,1.0,1,20.0,400
9,30,1.0,1.0,1,0.0,240
7,50,4.0,4.0,0,7.0,480
0,50,2.0,3.0,0,4.0,500
0,30,3.0,1.0,1,6.0,370
0,40,3.0,2.0,0,9.0,700
4,50,2.0,4.0,0,2.0,350
0,30,4.0,1.0,1,4.0,380
2,50,4.0,1.0,0,2.0,800
0,50,4.0,11.0,0,7.0,230
1,50,4.0,1.0,0,1.0,350
0,50,4.0,1.0,1,13.0,550
3,60,2.0,1.0,1,2.0,240
1,40,4.0,1.0,1,2.0,500~599만원
5,40,3.0,1.0,1,6.0,300
3,50,4.0,5.0,0,6.0,450
0,50,2.0,1.0,1,1.0,280
1,40,4.0,1.0,1,6.0,500
2,30,4.0,1.0,0,1.0,280
4,50,2.0,1.0,1,7.0,150
1,40,1.0,9.0,0,0.0,200
1,30,1.0,6.0,0,18.0,230
0,30,4.0,1.0,1,11.0,150
1,60,3.0,7.0,0,16.0,300
0,30,3.0,1.0,1,3.0,230
1,50,3.0,2.0,0,2.0,750
1,30,4.0,1.0,1,4.0,350
0,30,3.0,3.0,0,11.0,800
1,40,3.0,1.0,0,2.0,500
1,30,1.0,6.0,0,0.0,180
0,40,4.0,1.0,1,5.0,600
0,40,4.0,1.0,1,4.0,500~599만원
1,40,4.0,3.0,0,3.0,600~699만원
1,30,4.0,1.0,1,2.0,280
2,30,4.0,1.0,1,11.0,400~449만원
4,40,2.0,1.0,0,11.0,550
0,60,3.0,1.0,1,8.0,500
2,40,4.0,1.0,1,1.0,500
0,50,3.0,2.0,0,2.0,150
0,30,5.0,1.0,1,11.0,350
0,30,4.0,1.0,1,4.0,380
0,40,4.0,4.0,0,4.0,910
0,30,4.0,1.0,1,4.0,500~599만원
0,40,2.0,3.0,0,3.0,300
2,40,3.0,3.0,0,3.0,250
1,30,4.0,1.0,0,11.0,300
0,40,4.0,4.0,0,4.0,500~599만원
1,30,5.0,1.0,1,7.0,230
1,40,4.0,1.0,1,6.0,450
1,40,4.0,2.0,0,1.0,280
2,30,4.0,1.0,1,2.0,150
0,40,3.0,5.0,0,10.0,450
4,50,3.0,2.0,0,9.0,400
0,30,4.0,1.0,1,2.0,230
0,40,3.0,1.0,1,4.0,280
0,50,3.0,2.0,0,1.0,450~499만원
2,50,4.0,4.0,0,1.0,380
0,60,2.0,1.0,1,16.0,250
1,40,4.0,4.0,0,7.0,400
3,40,4.0,5.0,0,20.0,700
1,50,3.0,2.0,0,1.0,280
1,50,4.0,7.0,0,7.0,350
1,40,4.0,1.0,1,4.0,450~499만원
0,40,4.0,2.0,0,6.0,950
3,50,5.0,5.0,0,15.0,600
0,40,3.0,1.0,1,4.0,400~449만원
0,30,5.0,1.0,1,3.0,500
3,60,4.0,1.0,1,20.0,500
1,30,4.0,3.0,0,3.0,280
2,50,3.0,1.0,1,2.0,230
0,50,3.0,1.0,0,2.0,380
2,30,1.0,8.0,0,0.0,230
0,40,4.0,4.0,0,2.0,230
10,50,1.0,19.0,0,0.0,200
0,50,5.0,1.0,1,11.0,400
2,50,4.0,5.0,0,8.0,450
5,40,4.0,6.0,0,21.0,360
0,40,4.0,2.0,0,11.0,400
0,40,4.0,1.0,1,4.0,400
8,40,4.0,1.0,1,14.0,600
0,60,3.0,1.0,1,6.0,300
2,40,3.0,2.0,0,3.0,700
1,60,2.0,1.0,1,11.0,400~449만원
6,50,3.0,1.0,1,6.0,1300
5,40,3.0,6.0,0,6.0,450
1,40,4.0,1.0,1,5.0,300
6,60,3.0,1.0,1,1.0,150
0,40,4.0,1.0,1,11.0,350
2,40,5.0,1.0,1,4.0,500
0,50,3.0,1.0,1,1.0,150
1,30,6.0,1.0,1,1.0,230
10,60,4.0,7.0,0,16.0,300
1,50,4.0,1.0,0,11.0,350
0,50,3.0,1.0,1,15.0,400
0,30,4.0,1.0,1,3.0,270
2,30,4.0,1.0,1,1.0,150
0,30,3.0,1.0,1,4.0,400~449만원
2,40,3.0,1.0,1,11.0,400
2,50,4.0,1.0,1,2.0,600
0,40,3.0,5.0,0,15.0,430
1,40,2.0,1.0,0,3.0,700만원이상
0,40,4.0,2.0,0,2.0,350
0,60,2.0,1.0,1,16.0,300
0,40,4.0,2.0,0,2.0,500~599만원
0,50,2.0,1.0,1,4.0,300
0,30,4.0,1.0,1,1.0,350
1,50,3.0,1.0,1,1.0,500~599만원
9,30,4.0,6.0,0,8.0,700
0,50,4.0,1.0,1,11.0,500
2,40,4.0,1.0,1,1.0,450~499만원
0,40,3.0,2.0,0,2.0,700만원이상
1,50,2.0,1.0,0,1.0,500
4,50,3.0,1.0,1,3.0,250
0,30,5.0,1.0,1,2.0,400~449만원
0,40,4.0,1.0,1,2.0,500~599만원
0,60,2.0,3.0,0,0.0,380
1,50,3.0,1.0,0,1.0,350
1,50,3.0,8.0,0,18.0,200
0,50,4.0,2.0,0,2.0,350
1,50,4.0,7.0,0,1.0,100
0,30,5.0,1.0,1,4.0,350
0,30,4.0,1.0,1,1.0,350
3,30,5.0,1.0,1,6.0,700
5,40,1.0,6.0,0,18.0,180
1,30,1.0,4.0,0,0.0,250
5,40,3.0,1.0,1,1.0,600
0,40,4.0,4.0,0,4.0,300
7,50,2.0,1.0,1,4.0,150
8,50,3.0,1.0,1,10.0,285
10,30,4.0,1.0,1,1.0,300
1,40,4.0,1.0,1,2.0,350
1,30,3.0,1.0,1,2.0,380
9,50,2.0,7.0,0,13.0,500
0,40,4.0,4.0,0,11.0,350
0,50,4.0,1.0,0,1.0,230
0,50,5.0,2.0,0,4.0,150
0,50,2.0,1.0,1,3.0,700
1,50,5.0,1.0,1,4.0,600
0,40,4.0,5.0,0,0.0,180
2,30,3.0,1.0,1,1.0,150
0,30,5.0,1.0,1,2.0,400~449만원
2,40,4.0,1.0,1,3.0,450~499만원
8,30,2.0,9.0,0,13.0,375
0,40,4.0,2.0,0,2.0,350
1,60,2.0,7.0,0,3.0,240
4,40,2.0,1.0,1,4.0,500
1,40,3.0,1.0,1,2.0,150
1,50,4.0,1.0,0,1.0,280
0,30,4.0,1.0,1,11.0,350
1,40,4.0,1.0,0,1.0,500~599만원
9,60,3.0,3.0,0,4.0,400
4,50,4.0,5.0,0,5.0,230
0,60,3.0,3.0,0,3.0,500
0,30,4.0,2.0,0,2.0,350
0,40,3.0,1.0,1,11.0,380
3,30,1.0,12.0,0,0.0,150
0,30,4.0,1.0,1,1.0,150
7,40,4.0,5.0,0,20.0,500
0,40,3.0,4.0,0,4.0,450~499만원
1,40,4.0,4.0,0,3.0,500
7,30,4.0,3.0,0,3.0,600
0,40,3.0,3.0,0,4.0,500~599만원
0,30,4.0,1.0,1,4.0,380
1,40,4.0,2.0,0,2.0,500
0,60,6.0,1.0,1,11.0,280
1,40,4.0,1.0,1,2.0,500~599만원
1,30,4.0,1.0,1,10.0,200
1,30,1.0,8.0,0,0.0,160
0,40,4.0,1.0,1,15.0,600
5,50,5.0,5.0,0,14.0,300
8,40,4.0,3.0,0,4.0,370
14,50,3.0,2.0,0,17.0,650
0,50,2.0,1.0,0,2.0,800
13,50,5.0,3.0,0,13.0,550
1,30,4.0,3.0,0,1.0,230
0,60,2.0,1.0,1,16.0,360
4,40,4.0,1.0,1,10.0,250
1,60,2.0,1.0,1,16.0,300
1,60,4.0,1.0,1,0.0,400
2,40,4.0,1.0,1,4.0,380
6,60,2.0,1.0,1,9.0,650
14,40,5.0,1.0,1,1.0,300
2,40,4.0,1.0,1,11.0,380
0,40,4.0,4.0,0,4.0,770
3,50,4.0,1.0,1,4.0,540
0,60,2.0,1.0,1,16.0,300
6,30,4.0,1.0,1,13.0,300
10,30,1.0,4.0,0,0.0,250
1,40,4.0,4.0,0,1.0,400
2,40,4.0,3.0,0,3.0,700만원이상
0,50,4.0,5.0,0,21.0,400
0,40,2.0,1.0,1,6.0,550
1,30,3.0,1.0,1,2.0,380
0,30,6.0,1.0,1,3.0,380
5,50,3.0,7.0,0,0.0,300
5,30,4.0,1.0,1,8.0,350
0,40,4.0,1.0,1,4.0,1000
1,40,4.0,3.0,0,3.0,700만원이상
8,40,3.0,14.0,0,6.0,1000
1,40,2.0,1.0,0,3.0,700만원이상
1,50,4.0,1.0,1,4.0,450~499만원
0,50,2.0,1.0,1,4.0,600
1,30,2.0,20.0,0,18.0,100
1,40,4.0,1.0,1,1.0,230
3,60,2.0,1.0,1,13.0,250
0,50,5.0,5.0,0,5.0,400
1,40,5.0,1.0,1,2.0,450~499만원
1,30,1.0,12.0,0,0.0,20
1,40,4.0,1.0,1,2.0,350
1,40,3.0,1.0,1,3.0,230
2,40,4.0,2.0,0,3.0,350
6,40,3.0,1.0,1,8.0,400
1,30,3.0,9.0,0,9.0,520
1,40,4.0,1.0,1,6.0,500
0,50,4.0,1.0,0,2.0,400
0,30,4.0,1.0,1,3.0,400~449만원
1,40,4.0,1.0,0,1.0,350
2,40,4.0,1.0,1,11.0,380
0,40,4.0,1.0,1,8.0,470
7,40,3.0,9.0,0,13.0,380
0,50,4.0,1.0,0,3.0,600
2,40,2.0,5.0,0,2.0,300
0,60,3.0,1.0,1,13.0,200
1,30,2.0,4.0,0,1.0,250
1,50,3.0,1.0,1,2.0,280
3,30,4.0,1.0,1,4.0,300
2,50,3.0,1.0,1,14.0,600
0,40,4.0,2.0,0,2.0,900
1,40,3.0,1.0,1,11.0,280
0,30,4.0,2.0,0,4.0,230
3,50,3.0,1.0,0,13.0,500
0,50,5.0,3.0,0,7.0,150
2,50,2.0,1.0,1,11.0,350
0,30,1.0,8.0,0,8.0,400
0,40,3.0,2.0,0,1.0,200
2,50,3.0,1.0,0,2.0,350
1,50,3.0,5.0,0,8.0,800
0,40,4.0,2.0,0,4.0,450~499만원
1,30,1.0,12.0,0,0.0,120
0,60,7.0,1.0,1,2.0,360
0,40,4.0,1.0,1,4.0,450
0,30,3.0,2.0,0,2.0,380
8,40,3.0,4.0,0,11.0,280
1,40,1.0,1.0,0,0.0,180
2,60,6.0,1.0,1,0.0,350
0,30,4.0,3.0,0,4.0,620
0,50,3.0,1.0,1,5.0,300
2,40,4.0,5.0,0,5.0,210
7,50,3.0,5.0,0,5.0,650
2,50,3.0,1.0,1,5.0,350
0,50,1.0,1.0,1,2.0,150
0,50,4.0,2.0,0,7.0,150
2,40,3.0,2.0,0,8.0,800
0,30,3.0,1.0,1,11.0,150
2,50,3.0,3.0,0,13.0,300
0,40,4.0,1.0,0,1.0,350
0,40,3.0,1.0,1,4.0,700만원이상
0,50,2.0,1.0,1,3.0,350
0,40,3.0,13.0,0,7.0,350
1,30,1.0,6.0,0,18.0,300
0,30,4.0,1.0,1,14.0,460
0,40,5.0,1.0,1,3.0,280
2,60,3.0,1.0,1,2.0,250
13,50,1.0,1.0,1,0.0,100
2,30,1.0,3.0,0,0.0,70
1,40,6.0,2.0,0,2.0,350
1,50,2.0,1.0,0,1.0,700만원이상
3,60,2.0,5.0,0,5.0,300
0,40,4.0,2.0,0,8.0,1500
1,60,2.0,1.0,1,5.0,80
1,40,1.0,6.0,0,18.0,250
0,40,3.0,2.0,0,2.0,280
14,50,2.0,8.0,0,8.0,700
0,30,6.0,1.0,1,4.0,230
0,30,3.0,1.0,0,1.0,150
3,40,4.0,1.0,1,3.0,800
0,60,3.0,1.0,1,14.0,580
1,50,3.0,1.0,0,11.0,230
14,60,3.0,2.0,0,1.0,150
7,40,4.0,3.0,0,2.0,600
0,30,3.0,5.0,0,5.0,360
1,40,5.0,1.0,1,3.0,350
2,30,2.0,4.0,0,4.0,550
6,60,2.0,1.0,1,0.0,600
0,60,2.0,1.0,1,2.0,180
0,30,4.0,4.0,0,4.0,450~499만원
0,30,4.0,1.0,1,4.0,150
1,40,4.0,1.0,1,2.0,500~599만원
0,50,3.0,1.0,1,2.0,230
1,30,4.0,1.0,1,4.0,280
0,30,3.0,1.0,1,11.0,230
0,50,4.0,1.0,0,2.0,400~449만원
0,40,4.0,11.0,0,1.0,350
12,50,2.0,1.0,0,3.0,300
1,40,5.0,1.0,1,8.0,500
8,60,4.0,3.0,0,2.0,300
0,40,4.0,3.0,0,3.0,380
1,50,5.0,1.0,1,8.0,450
2,30,4.0,1.0,0,1.0,320
6,30,2.0,6.0,0,6.0,470
12,40,3.0,1.0,1,4.0,600
1,50,2.0,1.0,0,11.0,100
0,40,3.0,2.0,0,4.0,350
9,50,4.0,3.0,0,17.0,900
1,50,4.0,1.0,1,1.0,650
0,30,3.0,1.0,1,2.0,450~499만원
0,60,3.0,1.0,1,3.0,150
0,50,4.0,11.0,0,11.0,200
1,40,4.0,1.0,1,3.0,500~599만원
6,30,4.0,8.0,0,16.0,150
0,50,2.0,3.0,0,11.0,350
1,30,1.0,12.0,0,18.0,800
12,50,4.0,1.0,1,16.0,437
1,40,2.0,1.0,0,1.0,400~449만원
0,40,4.0,2.0,0,4.0,280
0,40,4.0,1.0,1,1.0,230
1,50,2.0,1.0,0,1.0,200
1,30,4.0,1.0,1,4.0,400~449만원
1,40,4.0,1.0,1,2.0,350
1,40,4.0,1.0,1,14.0,600
1,40,5.0,1.0,1,1.0,380
8,60,3.0,1.0,0,1.0,400
0,50,4.0,1.0,1,7.0,150
0,40,4.0,1.0,0,4.0,400
5,50,1.0,10.0,0,0.0,200
0,40,4.0,1.0,1,2.0,280
1,60,3.0,1.0,1,16.0,70
5,40,4.0,1.0,1,8.0,300
1,50,4.0,1.0,0,3.0,450
0,30,1.0,4.0,0,4.0,150
0,40,5.0,4.0,0,4.0,500
1,40,3.0,5.0,0,5.0,600
1,30,5.0,2.0,0,2.0,280
15,40,5.0,1.0,1,3.0,300
0,50,3.0,2.0,0,2.0,230
8,50,6.0,1.0,1,5.0,305
0,30,6.0,4.0,0,4.0,450~499만원
1,30,4.0,1.0,1,8.0,450
0,50,3.0,1.0,1,6.0,450
7,60,2.0,1.0,1,0.0,250
